Year,Series,Gender,Sector,Age group,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,ICT skill,GeoCode,Value
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Bayelsa,"Sent e-mail with attached file, such as a document, picture or video",NGBY06,9.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Benue,"Sent e-mail with attached file, such as a document, picture or video",NGBE07,2.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Borno,"Sent e-mail with attached file, such as a document, picture or video",NGBO08,8.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Cross River,"Sent e-mail with attached file, such as a document, picture or video",NGXR09,4.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Delta,"Sent e-mail with attached file, such as a document, picture or video",NGDE10,25.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ebonyi,"Sent e-mail with attached file, such as a document, picture or video",NGEB11,7.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Edo,"Sent e-mail with attached file, such as a document, picture or video",NGED12,14.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ekiti,"Sent e-mail with attached file, such as a document, picture or video",NGEK13,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Enugu,"Sent e-mail with attached file, such as a document, picture or video",NGEN14,13.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Gombe,"Sent e-mail with attached file, such as a document, picture or video",NGGO15,8.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Imo,"Sent e-mail with attached file, such as a document, picture or video",NGIM16,3.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Jigawa,"Sent e-mail with attached file, such as a document, picture or video",NGJI17,0.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kaduna,"Sent e-mail with attached file, such as a document, picture or video",NGKD18,9.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kano,"Sent e-mail with attached file, such as a document, picture or video",NGKN19,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Katsina,"Sent e-mail with attached file, such as a document, picture or video",NGKT20,1.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kebbi,"Sent e-mail with attached file, such as a document, picture or video",NGKE21,3.9
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kogi,"Sent e-mail with attached file, such as a document, picture or video",NGKO22,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Kwara,"Sent e-mail with attached file, such as a document, picture or video",NGKW23,7.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Lagos,"Sent e-mail with attached file, such as a document, picture or video",NGLA24,37.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Nasarawa,"Sent e-mail with attached file, such as a document, picture or video",NGNA25,19.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Niger,"Sent e-mail with attached file, such as a document, picture or video",NGNI26,5.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ogun,"Sent e-mail with attached file, such as a document, picture or video",NGOG27,10.0
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Ondo,"Sent e-mail with attached file, such as a document, picture or video",NGON28,6.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Osun,"Sent e-mail with attached file, such as a document, picture or video",NGOS29,4.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Oyo,"Sent e-mail with attached file, such as a document, picture or video",NGOY30,3.6
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Plateau,"Sent e-mail with attached file, such as a document, picture or video",NGPL31,5.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Rivers,"Sent e-mail with attached file, such as a document, picture or video",NGRI32,10.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Sokoto,"Sent e-mail with attached file, such as a document, picture or video",NGSO33,3.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Taraba,"Sent e-mail with attached file, such as a document, picture or video",NGTA34,4.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Yobe,"Sent e-mail with attached file, such as a document, picture or video",NGYO35,9.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Zamfara,"Sent e-mail with attached file, such as a document, picture or video",NGZA36,2.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,Federal Capital Territory,"Sent e-mail with attached file, such as a document, picture or video",NGFC37,27.1
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,,,,,,Used a basic arithmetic formula in a spreadsheet,NG,3.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,Urban,,,,,,Used a basic arithmetic formula in a spreadsheet,NG,6.3
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,Rural,,,,,,Used a basic arithmetic formula in a spreadsheet,NG,0.8
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-24,,,,,Used a basic arithmetic formula in a spreadsheet,NG,2.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-19,,,,,Used a basic arithmetic formula in a spreadsheet,NG,1.5
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,15-17,,,,,Used a basic arithmetic formula in a spreadsheet,NG,1.4
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,18-19,,,,,Used a basic arithmetic formula in a spreadsheet,NG,1.7
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,20-24,,,,,Used a basic arithmetic formula in a spreadsheet,NG,3.2
2021,"Proportion of youth and adults with information and communications technology (ICT) skills, by type of skill",Male,,25-29,,,,,Used a basic arithmetic formula in a spreadsheet,NG,5.7
