Year,Series,Gender,Sector,Discrimination,Education level,Ethnicity,Wealth Index Quintile,Geopolitical zone,State,Age group,GeoCode,Value
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,,25-29,NG,4.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,,30-34,NG,2.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,,35-39,NG,2.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,,40-44,NG,1.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,,,,,45-49,NG,1.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,None,,,,,,NG,4.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,Primary,,,,,,NG,2.7
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,Junior secondary,,,,,,NG,2.0
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,Senior secondary,,,,,,NG,2.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,Higher/tertiary,,,,,,NG,2.1
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Hausa,,,,,NG,3.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Igbo,,,,,NG,0.8
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Yoruba,,,,,NG,1.2
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Fulani,,,,,NG,4.9
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Kanuri,,,,,NG,3.3
2021,Proportion of population reporting having personally felt discriminated against or harassed in the previous 12 months on the basis of a ground of discrimination prohibited under international human rights law,Male,,Sexual orientation,,Ijaw,,,,,NG,3.4
